A,Time
481000,5.12000524111e-06
481100,4.86400497834e-06
481200,5.37600550388e-06
481300,5.12000524111e-06
481400,4.86400497834e-06
481500,4.86400497834e-06
481600,5.12000524111e-06
481700,5.12000524822e-06
481800,5.12000524822e-06
481900,5.12000524822e-06
482000,4.86400497834e-06
482100,4.86400497834e-06
482200,5.12000524111e-06
482300,4.86400497834e-06
482400,5.12000524111e-06
482500,5.12000524111e-06
482600,5.12000524111e-06
482700,5.12000524111e-06
482800,5.12000524111e-06
482900,5.12000524111e-06
483000,5.12000524111e-06
483100,4.86400497834e-06
483200,5.12000524111e-06
483300,5.12000524822e-06
483400,5.12000524822e-06
483500,5.12000524822e-06
483600,4.86400497834e-06
483700,5.12000524111e-06
483800,5.12000524111e-06
483900,4.86400497834e-06
484000,5.12000524111e-06
484100,5.12000524111e-06
484200,4.86400497834e-06
484300,4.86400497834e-06
484400,5.12000524822e-06
484500,4.86400498545e-06
484600,5.12000524822e-06
484700,4.86400498545e-06
484800,5.12000524111e-06
484900,5.12000524111e-06
485000,4.86400497834e-06
485100,4.86400497834e-06
485200,5.12000524111e-06
485300,4.86400497834e-06
485400,4.86400497834e-06
485500,4.86400497834e-06
485600,4.86400497834e-06
485700,4.86400497834e-06
485800,5.12000524111e-06
485900,5.12000524111e-06
486000,4.86400498545e-06
486100,5.12000524822e-06
486200,4.86400498545e-06
486300,4.86400498545e-06
486400,5.12000524111e-06
486500,4.86400497834e-06
486600,4.86400497834e-06
486700,4.86400497834e-06
486800,5.12000524111e-06
486900,5.12000524111e-06
487000,5.12000524111e-06
487100,5.12000524111e-06
487200,4.86400497834e-06
487300,4.86400497834e-06
487400,5.12000524111e-06
487500,5.12000524822e-06
487600,5.12000524822e-06
487700,4.86400498545e-06
487800,5.12000524822e-06
487900,5.12000524822e-06
488000,5.12000524111e-06
488100,5.12000524111e-06
488200,5.12000524111e-06
488300,5.12000524111e-06
488400,5.12000524111e-06
488500,5.12000524111e-06
488600,5.12000524111e-06
488700,4.86400497834e-06
488800,5.12000524111e-06
488900,4.86400497834e-06
489000,4.86400498545e-06
489100,5.12000524822e-06
489200,5.12000524822e-06
489300,4.86400498545e-06
489400,5.12000524822e-06
489500,5.12000524822e-06
489600,5.37600550388e-06
489700,4.86400497834e-06
489800,4.86400497834e-06
489900,5.12000524111e-06
490000,5.12000524111e-06
490100,5.12000524111e-06
490200,4.86400498545e-06
490300,5.12000524822e-06
490400,4.86400498545e-06
490500,5.12000524822e-06
490600,5.12000524822e-06
490700,5.12000524111e-06
490800,5.12000524111e-06
490900,5.12000524111e-06
491000,5.12000524111e-06
491100,5.12000524111e-06
491200,5.12000524111e-06
491300,5.12000524111e-06
491400,4.86400497834e-06
491500,5.12000524111e-06
491600,5.12000524111e-06
491700,5.12000524111e-06
491800,4.86400497834e-06
491900,4.86400497834e-06
492000,5.12000524111e-06
492100,4.86400497834e-06
492200,5.12000524111e-06
492300,4.86400498545e-06
492400,4.86400498545e-06
492500,5.12000524822e-06
492600,4.86400498545e-06
492700,4.86400498545e-06
492800,4.86400498545e-06
492900,5.12000524111e-06
493000,5.12000524111e-06
493100,4.86400497834e-06
493200,5.12000524111e-06
493300,4.86400497834e-06
493400,5.12000524111e-06
493500,5.12000524111e-06
493600,5.12000524111e-06
493700,5.12000524111e-06
493800,5.12000524111e-06
493900,5.12000524822e-06
494000,4.86400498545e-06
494100,5.12000524822e-06
494200,4.86400498545e-06
494300,5.12000524111e-06
494400,5.12000524111e-06
494500,4.86400497834e-06
494600,4.86400497834e-06
494700,5.12000524111e-06
494800,5.12000524111e-06
494900,4.86400497834e-06
495000,4.86400497834e-06
495100,4.86400497834e-06
495200,5.12000524111e-06
495300,5.12000524822e-06
495400,4.86400498545e-06
495500,4.86400498545e-06
495600,5.12000524111e-06
495700,4.86400497834e-06
495800,5.12000524111e-06
495900,5.12000524111e-06
496000,4.86400497834e-06
496100,5.63200577375e-06
496200,5.12000524111e-06
496300,5.12000524111e-06
496400,5.12000524111e-06
496500,4.86400497834e-06
496600,4.86400498545e-06
496700,4.86400498545e-06
496800,5.12000524822e-06
496900,4.86400498545e-06
497000,5.12000524111e-06
497100,4.86400497834e-06
497200,5.12000524111e-06
497300,5.12000524111e-06
497400,4.86400497834e-06
497500,4.86400497834e-06
497600,5.12000524111e-06
497700,5.12000524111e-06
497800,4.86400497834e-06
497900,5.63200576664e-06
498000,5.12000524822e-06
498100,5.12000524822e-06
498200,5.12000524111e-06
498300,5.12000524111e-06
498400,5.12000524111e-06
498500,5.12000524111e-06
498600,5.12000524111e-06
498700,5.12000524111e-06
498800,4.86400497834e-06
498900,4.86400497834e-06
499000,4.86400497834e-06
499100,4.86400497834e-06
499200,5.12000524822e-06
499300,4.86400498545e-06
499400,5.12000524822e-06
499500,4.86400498545e-06
499600,5.12000524111e-06
499700,5.12000524111e-06
499800,5.12000524111e-06
499900,4.86400497834e-06
500000,5.12000524111e-06
500100,4.86400497834e-06
500200,5.12000524111e-06
500300,5.12000524111e-06
500400,4.86400497834e-06
500500,5.12000524111e-06
500600,5.12000524111e-06
500700,5.12000524111e-06
500800,5.12000524111e-06
500900,4.86400498545e-06
501000,5.12000524822e-06
501100,5.12000524822e-06
501200,4.86400498545e-06
501300,5.12000524822e-06
501400,4.86400497834e-06
501500,5.12000524111e-06
501600,5.12000524111e-06
501700,5.12000524111e-06
501800,4.86400497834e-06
501900,5.12000524111e-06
502000,5.12000524111e-06
502100,4.86400497834e-06
502200,4.86400497834e-06
502300,5.12000524111e-06
502400,5.12000524111e-06
502500,4.86400497834e-06
502600,4.86400497834e-06
502700,4.86400498545e-06
502800,5.12000524822e-06
502900,5.12000524822e-06
503000,5.12000524822e-06
503100,4.86400498545e-06
503200,4.86400497834e-06
503300,5.12000524111e-06
503400,5.12000524111e-06
503500,4.86400497834e-06
503600,5.12000524111e-06
503700,5.12000524111e-06
503800,5.12000524111e-06
503900,5.12000524111e-06
504000,5.12000524111e-06
504100,5.12000524111e-06
504200,5.12000524822e-06
504300,5.12000524822e-06
504400,5.12000524822e-06
504500,5.12000524111e-06
504600,4.86400497834e-06
504700,5.12000524111e-06
504800,5.12000524111e-06
504900,4.86400497834e-06
505000,4.86400497834e-06
505100,4.86400497834e-06
505200,4.86400497834e-06
505300,5.12000524111e-06
505400,5.12000524111e-06
505500,5.12000524822e-06
505600,4.86400498545e-06
505700,5.12000524822e-06
505800,5.12000524111e-06
505900,5.12000524111e-06
506000,5.12000524111e-06
506100,5.12000524111e-06
506200,4.86400497834e-06
506300,5.12000524111e-06
506400,4.86400497834e-06
506500,5.12000524822e-06
506600,4.86400498545e-06
506700,5.12000524822e-06
506800,4.86400498545e-06
506900,4.86400498545e-06
507000,5.12000524111e-06
507100,5.12000524111e-06
507200,5.12000524111e-06
507300,5.12000524111e-06
507400,4.86400497834e-06
507500,4.86400497834e-06
507600,5.12000524111e-06
507700,5.12000524111e-06
507800,4.86400497834e-06
507900,5.12000524111e-06
508000,5.12000524111e-06
508100,5.12000524111e-06
508200,4.86400498545e-06
508300,5.12000524822e-06
508400,5.12000524822e-06
508500,5.12000524822e-06
508600,4.86400497834e-06
508700,5.12000524111e-06
508800,5.12000524111e-06
508900,5.12000524111e-06
509000,5.12000524111e-06
509100,4.86400497834e-06
509200,5.12000524111e-06
509300,4.86400497834e-06
509400,5.12000524111e-06
509500,5.12000524111e-06
509600,5.12000524111e-06
509700,4.86400498545e-06
509800,4.86400498545e-06
509900,5.12000524822e-06
510000,5.12000524822e-06
510100,4.86400498545e-06
510200,4.86400497834e-06
510300,5.12000524111e-06
510400,5.12000524111e-06
510500,5.12000524111e-06
510600,5.12000524111e-06
510700,5.12000524111e-06
510800,4.86400497834e-06
510900,5.12000524111e-06
511000,4.86400497834e-06
511100,5.12000524111e-06
511200,5.12000524111e-06
511300,5.12000524111e-06
511400,5.12000524822e-06
511500,5.12000524822e-06
511600,4.86400498545e-06
511700,5.12000524111e-06
511800,5.12000524111e-06
511900,4.86400497834e-06
512000,5.12000524111e-06
512100,4.86400497834e-06
512200,4.86400497834e-06
512300,4.86400497834e-06
512400,5.12000524111e-06
512500,5.88800602941e-06
512600,5.12000524111e-06
512700,5.12000524111e-06
512800,5.12000524111e-06
512900,4.86400497834e-06
513000,4.86400497834e-06
513100,4.86400498545e-06
513200,4.86400498545e-06
513300,5.12000524822e-06
513400,5.12000524111e-06
513500,4.86400497834e-06
513600,5.12000524111e-06
513700,4.86400497834e-06
513800,5.12000524111e-06
513900,4.86400497834e-06
514000,5.12000524111e-06
514100,4.86400497834e-06
514200,5.12000524111e-06
514300,5.12000524822e-06
514400,5.63200576664e-06
514500,4.86400497834e-06
514600,4.86400497834e-06
514700,5.12000524111e-06
514800,5.12000524111e-06
514900,5.12000524111e-06
515000,4.86400498545e-06
515100,5.12000524822e-06
515200,4.86400498545e-06
515300,5.12000524822e-06
515400,5.12000524111e-06
515500,4.86400497834e-06
515600,4.86400497834e-06
515700,5.12000524111e-06
515800,4.86400497834e-06
515900,5.12000524111e-06
516000,4.86400497834e-06
516100,4.86400497834e-06
516200,5.12000524111e-06
516300,4.86400498545e-06
516400,5.12000524822e-06
516500,5.12000524822e-06
516600,4.86400498545e-06
516700,4.86400498545e-06
516800,4.86400498545e-06
516900,4.86400498545e-06
517000,5.12000524111e-06
517100,4.86400497834e-06
517200,4.86400497834e-06
517300,5.12000524111e-06
517400,4.86400497834e-06
517500,4.86400497834e-06
517600,4.86400497834e-06
517700,4.86400497834e-06
517800,5.12000524111e-06
517900,4.86400497834e-06
518000,5.12000524111e-06
518100,4.86400497834e-06
518200,4.86400498545e-06
518300,5.12000524822e-06
518400,4.86400498545e-06
518500,5.12000524822e-06
518600,5.12000524822e-06
518700,4.86400498545e-06
518800,5.12000524111e-06
518900,5.12000524111e-06
519000,4.86400497834e-06
519100,4.86400497834e-06
519200,4.86400497834e-06
519300,4.86400497834e-06
519400,5.12000524111e-06
519500,5.12000524111e-06
519600,5.12000524111e-06
519700,4.86400497834e-06
519800,5.12000524111e-06
519900,5.12000524111e-06
520000,5.12000524111e-06
520100,4.86400498545e-06
520200,5.12000524822e-06
520300,4.86400498545e-06
520400,5.12000524822e-06
520500,4.86400498545e-06
520600,5.12000524111e-06
520700,5.12000524111e-06
520800,5.12000524111e-06
520900,5.12000524111e-06
521000,4.86400497834e-06
521100,5.12000524111e-06
521200,5.12000524111e-06
521300,5.12000524111e-06
521400,4.86400497834e-06
521500,5.12000524111e-06
521600,4.86400497834e-06
521700,5.12000524111e-06
521800,5.12000524111e-06
521900,5.12000524111e-06
522000,5.12000524111e-06
522100,4.86400497834e-06
522200,4.86400498545e-06
522300,5.12000524822e-06
522400,4.86400498545e-06
522500,5.12000524111e-06
522600,5.12000524111e-06
522700,4.86400497834e-06
522800,5.12000524111e-06
522900,4.86400497834e-06
523000,5.12000524111e-06
523100,4.86400497834e-06
523200,4.86400497834e-06
523300,5.12000524111e-06
523400,5.12000524822e-06
523500,5.12000524822e-06
523600,5.12000524822e-06
523700,5.12000524822e-06
523800,4.86400498545e-06
523900,4.86400498545e-06
524000,5.12000524111e-06
524100,5.12000524111e-06
524200,4.86400497834e-06
524300,5.12000524111e-06
524400,4.86400497834e-06
524500,5.12000524111e-06
524600,4.86400497834e-06
524700,4.86400497834e-06
524800,4.86400497834e-06
524900,4.86400497834e-06
525000,5.12000524111e-06
525100,5.12000524111e-06
525200,5.12000524822e-06
525300,4.86400498545e-06
525400,4.86400498545e-06
525500,4.86400498545e-06
525600,5.12000524111e-06
525700,5.12000524111e-06
525800,5.12000524111e-06
525900,4.86400497834e-06
526000,5.12000524111e-06
526100,5.12000524111e-06
526200,4.86400497834e-06
526300,4.86400497834e-06
526400,5.12000524111e-06
526500,4.86400497834e-06
526600,4.86400497834e-06
526700,4.86400497834e-06
526800,5.12000524111e-06
526900,4.86400498545e-06
527000,4.86400498545e-06
527100,5.12000524822e-06
527200,5.12000524822e-06
527300,4.86400498545e-06
527400,5.12000524111e-06
527500,5.12000524111e-06
527600,5.12000524111e-06
527700,5.12000524111e-06
527800,5.12000524111e-06
527900,5.12000524111e-06
528000,5.12000524111e-06
528100,5.12000524111e-06
528200,4.86400497834e-06
528300,5.12000524111e-06
528400,4.86400497834e-06
528500,5.12000524111e-06
528600,4.86400497834e-06
528700,4.86400497834e-06
528800,5.63200576664e-06
528900,5.12000524111e-06
529000,5.12000524111e-06
529100,5.12000524111e-06
529200,4.86400497834e-06
529300,5.12000524111e-06
529400,4.86400497834e-06
529500,5.12000524111e-06
529600,5.12000524111e-06
529700,5.12000524111e-06
529800,5.12000524822e-06
529900,4.86400498545e-06
530000,5.12000524822e-06
530100,5.12000524111e-06
530200,4.86400497834e-06
530300,5.12000524111e-06
530400,5.12000524111e-06
530500,5.12000524111e-06
530600,4.86400497834e-06
530700,5.12000524111e-06
530800,4.86400497834e-06
530900,5.12000524111e-06
531000,4.86400498545e-06
531100,5.12000524822e-06
531200,5.12000524111e-06
531300,4.86400497834e-06
531400,5.12000524111e-06
531500,4.86400497834e-06
531600,5.12000524111e-06
531700,5.12000524111e-06
531800,4.86400497834e-06
531900,5.12000524111e-06
532000,5.12000524111e-06
532100,5.12000524822e-06
532200,5.12000524822e-06
532300,5.12000524111e-06
532400,4.86400497834e-06
532500,4.86400497834e-06
532600,4.86400497834e-06
532700,5.12000524111e-06
532800,5.12000524111e-06
532900,4.86400497834e-06
533000,5.12000524111e-06
533100,5.12000524111e-06
533200,5.12000524111e-06
533300,5.12000524111e-06
533400,5.12000524111e-06
533500,5.12000524822e-06
533600,5.12000524822e-06
533700,4.86400498545e-06
533800,5.12000524822e-06
533900,5.12000524111e-06
534000,5.12000524111e-06
534100,5.12000524111e-06
534200,4.86400497834e-06
534300,5.12000524111e-06
534400,4.86400497834e-06
534500,5.12000524111e-06
534600,4.86400497834e-06
534700,5.12000524111e-06
534800,5.12000524111e-06
534900,5.12000524822e-06
535000,5.12000524822e-06
535100,5.12000524822e-06
535200,4.86400498545e-06
535300,5.12000524111e-06
535400,4.86400497834e-06
535500,5.12000524111e-06
535600,4.86400497834e-06
535700,5.12000524111e-06
535800,5.12000524111e-06
535900,4.86400497834e-06
536000,5.12000524111e-06
536100,4.86400497834e-06
536200,5.12000524111e-06
536300,5.12000524111e-06
536400,5.12000524111e-06
536500,5.12000524822e-06
536600,5.12000524822e-06
536700,4.86400498545e-06
536800,5.12000524822e-06
536900,5.12000524822e-06
537000,4.86400497834e-06
537100,5.12000524111e-06
537200,5.12000524111e-06
537300,5.12000524111e-06
537400,5.12000524111e-06
537500,4.86400497834e-06
537600,5.12000524111e-06
537700,5.12000524111e-06
537800,4.86400497834e-06
537900,5.12000524111e-06
538000,4.86400497834e-06
538100,5.12000524111e-06
538200,5.12000524822e-06
538300,5.12000524822e-06
538400,4.86400498545e-06
538500,4.86400497834e-06
538600,5.12000524111e-06
538700,5.12000524111e-06
538800,4.86400497834e-06
538900,5.12000524111e-06
539000,4.86400497834e-06
539100,5.12000524111e-06
539200,4.86400497834e-06
539300,5.12000524111e-06
539400,5.12000524822e-06
539500,4.86400498545e-06
539600,4.86400497834e-06
539700,5.12000524111e-06
539800,5.12000524111e-06
539900,4.86400497834e-06
540000,5.12000524111e-06
540100,4.86400497834e-06
540200,5.12000524111e-06
540300,5.12000524111e-06
540400,5.12000524111e-06
540500,5.12000524822e-06
540600,4.86400498545e-06
540700,5.12000524822e-06
540800,5.12000524111e-06
540900,5.12000524111e-06
541000,4.86400497834e-06
541100,4.86400497834e-06
541200,5.12000524111e-06
541300,4.86400497834e-06
541400,5.12000524111e-06
541500,5.12000524111e-06
541600,5.12000524111e-06
541700,5.12000524111e-06
541800,4.86400497834e-06
541900,5.12000524111e-06
542000,5.12000524822e-06
542100,4.86400498545e-06
542200,5.12000524822e-06
542300,4.86400497834e-06
542400,5.12000524111e-06
542500,5.12000524111e-06
542600,5.12000524111e-06
542700,5.12000524111e-06
542800,5.12000524111e-06
542900,5.12000524111e-06
543000,4.86400497834e-06
543100,5.12000524111e-06
543200,4.86400498545e-06
543300,5.12000524822e-06
543400,4.86400498545e-06
543500,5.12000524822e-06
543600,4.86400498545e-06
543700,4.86400497834e-06
543800,5.12000524111e-06
543900,4.86400497834e-06
544000,5.12000524111e-06
544100,5.12000524111e-06
544200,5.12000524111e-06
544300,5.12000524111e-06
544400,4.86400497834e-06
544500,5.12000524111e-06
544600,4.86400498545e-06
544700,5.12000524822e-06
544800,4.86400498545e-06
544900,4.86400498545e-06
545000,4.86400497834e-06
545100,5.12000524111e-06
545200,5.63200577375e-06
545300,4.86400497834e-06
545400,4.86400497834e-06
545500,5.12000524111e-06
545600,5.12000524111e-06
545700,5.12000524111e-06
545800,5.12000524822e-06
545900,4.86400498545e-06
546000,4.86400498545e-06
546100,4.86400497834e-06
546200,4.86400497834e-06
546300,5.12000524111e-06
546400,5.12000524111e-06
546500,5.12000524111e-06
546600,5.12000524111e-06
546700,5.12000524111e-06
546800,5.12000524111e-06
546900,5.12000524822e-06
547000,5.12000524822e-06
547100,4.86400498545e-06
547200,4.86400498545e-06
547300,4.86400497834e-06
547400,5.12000524111e-06
547500,5.12000524111e-06
547600,5.12000524111e-06
547700,4.86400497834e-06
547800,5.12000524111e-06
547900,5.12000524822e-06
548000,5.12000524822e-06
548100,4.86400498545e-06
548200,5.12000524111e-06
548300,5.12000524111e-06
548400,4.86400497834e-06
548500,4.86400497834e-06
548600,5.12000524111e-06
548700,4.86400497834e-06
548800,5.12000524111e-06
548900,5.12000524111e-06
549000,4.86400497834e-06
549100,5.12000524111e-06
549200,5.12000524822e-06
549300,4.86400498545e-06
549400,5.12000524822e-06
549500,4.86400498545e-06
549600,5.12000524111e-06
549700,4.86400497834e-06
549800,5.12000524111e-06
549900,4.86400497834e-06
550000,5.12000524111e-06
550100,4.86400497834e-06
550200,5.12000524111e-06
550300,5.12000524111e-06
550400,4.86400498545e-06
550500,5.12000524822e-06
550600,5.12000524822e-06
550700,4.86400498545e-06
550800,5.12000524111e-06
550900,4.86400497834e-06
551000,5.12000524111e-06
551100,4.86400497834e-06
551200,5.12000524111e-06
551300,5.12000524111e-06
551400,5.12000524111e-06
551500,5.12000524111e-06
551600,5.12000524111e-06
551700,5.12000524822e-06
551800,5.12000524822e-06
551900,4.86400498545e-06
552000,5.12000524822e-06
552100,5.12000524111e-06
552200,5.12000524111e-06
552300,4.86400497834e-06
552400,5.12000524111e-06
552500,5.12000524111e-06
552600,5.12000524111e-06
552700,4.86400497834e-06
552800,4.86400498545e-06
552900,4.86400498545e-06
553000,5.12000524822e-06
553100,5.12000524111e-06
553200,5.12000524111e-06
553300,5.12000524111e-06
553400,5.12000524111e-06
553500,4.86400497834e-06
553600,5.12000524111e-06
553700,4.86400497834e-06
553800,5.12000524111e-06
553900,5.12000524111e-06
554000,4.86400498545e-06
554100,5.12000524822e-06
554200,4.86400498545e-06
554300,5.12000524822e-06
554400,5.12000524111e-06
554500,4.86400497834e-06
554600,5.12000524111e-06
554700,5.12000524111e-06
554800,4.86400497834e-06
554900,5.12000524111e-06
555000,5.12000524111e-06
555100,5.12000524111e-06
555200,4.86400497834e-06
555300,5.12000524822e-06
555400,4.86400498545e-06
555500,4.86400498545e-06
555600,4.86400497834e-06
555700,5.12000524111e-06
555800,5.12000524111e-06
555900,4.86400497834e-06
556000,5.12000524111e-06
556100,5.12000524111e-06
556200,5.12000524111e-06
556300,5.12000524822e-06
556400,4.86400498545e-06
556500,5.12000524822e-06
556600,4.86400498545e-06
556700,4.86400497834e-06
556800,4.86400497834e-06
556900,4.86400497834e-06
557000,4.86400497834e-06
557100,5.12000524111e-06
557200,5.12000524111e-06
557300,4.86400497834e-06
557400,5.12000524111e-06
557500,5.12000524111e-06
557600,5.12000524822e-06
557700,4.86400498545e-06
557800,5.12000524822e-06
557900,5.12000524822e-06
558000,4.86400498545e-06
558100,5.12000524111e-06
558200,4.86400497834e-06
558300,4.86400497834e-06
558400,5.12000524111e-06
558500,4.86400497834e-06
558600,5.12000524111e-06
558700,5.12000524111e-06
558800,5.12000524111e-06
558900,5.12000524111e-06
559000,4.86400497834e-06
559100,5.12000524822e-06
559200,4.86400498545e-06
559300,5.12000524822e-06
559400,4.86400498545e-06
559500,4.86400497834e-06
559600,4.86400497834e-06
559700,5.12000524111e-06
559800,5.12000524111e-06
559900,5.12000524111e-06
560000,4.86400497834e-06
560100,5.12000524111e-06
560200,5.12000524111e-06
560300,5.12000524111e-06
560400,4.86400498545e-06
560500,5.12000524822e-06
560600,5.12000524822e-06
560700,4.86400498545e-06
560800,5.12000524111e-06
560900,4.86400497834e-06
561000,5.12000524111e-06
561100,5.12000524111e-06
561200,5.12000524111e-06
561300,4.86400497834e-06
561400,5.12000524111e-06
561500,5.12000524111e-06
561600,5.37600550388e-06
561700,5.12000524822e-06
561800,5.12000524111e-06
561900,5.12000524111e-06
562000,4.86400497834e-06
562100,4.86400497834e-06
562200,5.12000524111e-06
562300,5.12000524111e-06
562400,4.86400497834e-06
562500,5.12000524111e-06
562600,5.12000524822e-06
562700,5.12000524822e-06
562800,4.86400498545e-06
562900,5.12000524111e-06
563000,4.86400497834e-06
563100,5.12000524111e-06
563200,5.12000524111e-06
563300,5.12000524111e-06
563400,5.12000524111e-06
563500,5.12000524111e-06
563600,5.12000524111e-06
563700,5.12000524111e-06
563800,5.12000524822e-06
563900,5.12000524822e-06
564000,5.12000524822e-06
564100,5.12000524822e-06
564200,4.86400498545e-06
564300,4.86400497834e-06
564400,5.12000524111e-06
564500,5.37600550388e-06
564600,4.86400497834e-06
564700,5.12000524111e-06
564800,5.12000524111e-06
564900,4.86400498545e-06
565000,5.12000524822e-06
565100,5.12000524822e-06
565200,5.12000524111e-06
565300,5.12000524111e-06
565400,4.86400497834e-06
565500,4.86400497834e-06
565600,4.86400497834e-06
565700,5.12000524111e-06
565800,5.12000524111e-06
565900,5.12000524111e-06
566000,4.86400497834e-06
566100,4.86400498545e-06
566200,5.12000524822e-06
566300,4.86400498545e-06
566400,5.12000524822e-06
566500,5.12000524822e-06
566600,4.86400498545e-06
566700,5.12000524111e-06
566800,5.12000524111e-06
566900,5.12000524111e-06
567000,5.12000524111e-06
567100,5.12000524111e-06
567200,5.12000524111e-06
567300,5.12000524111e-06
567400,5.12000524111e-06
567500,5.12000524111e-06
567600,4.86400498545e-06
567700,5.12000524822e-06
567800,4.86400498545e-06
567900,5.12000524822e-06
568000,4.86400498545e-06
568100,5.12000524111e-06
568200,5.12000524111e-06
568300,5.12000524111e-06
568400,5.12000524111e-06
568500,5.12000524111e-06
568600,4.86400497834e-06
568700,4.86400497834e-06
568800,5.12000524111e-06
568900,5.12000524111e-06
569000,5.12000524111e-06
569100,5.12000524822e-06
569200,5.12000524822e-06
569300,5.12000524822e-06
569400,4.86400498545e-06
569500,5.12000524111e-06
569600,5.12000524111e-06
569700,4.86400497834e-06
569800,5.12000524111e-06
569900,4.86400497834e-06
570000,5.12000524111e-06
570100,5.12000524111e-06
570200,5.12000524111e-06
570300,5.12000524111e-06
570400,5.12000524111e-06
570500,4.86400498545e-06
570600,5.12000524822e-06
570700,5.12000524822e-06
570800,4.86400498545e-06
570900,5.12000524111e-06
571000,4.86400497834e-06
571100,4.86400497834e-06
571200,5.12000524111e-06
571300,5.12000524111e-06
571400,4.86400497834e-06
571500,5.12000524111e-06
571600,4.86400497834e-06
571700,4.86400497834e-06
571800,4.86400498545e-06
571900,4.86400498545e-06
572000,4.86400498545e-06
572100,4.86400498545e-06
572200,5.12000524822e-06
572300,4.86400497834e-06
572400,5.12000524111e-06
572500,5.12000524111e-06
572600,4.86400497834e-06
572700,4.86400497834e-06
572800,4.86400497834e-06
572900,5.63200576664e-06
573000,5.12000524822e-06
573100,5.12000524822e-06
573200,4.86400498545e-06
573300,5.12000524111e-06
573400,5.12000524111e-06
573500,5.12000524111e-06
573600,5.12000524111e-06
573700,5.12000524111e-06
573800,5.12000524111e-06
573900,4.86400497834e-06
574000,4.86400497834e-06
574100,5.12000524111e-06
574200,5.12000524822e-06
574300,5.12000524822e-06
574400,5.12000524822e-06
574500,5.12000524111e-06
574600,4.86400497834e-06
574700,4.86400497834e-06
574800,4.86400497834e-06
574900,4.86400497834e-06
575000,5.12000524111e-06
575100,5.12000524111e-06
575200,4.86400497834e-06
575300,5.12000524111e-06
575400,4.86400498545e-06
575500,4.86400498545e-06
575600,5.12000524822e-06
575700,4.86400498545e-06
575800,4.86400498545e-06
575900,5.12000524111e-06
576000,5.12000524111e-06
576100,4.86400497834e-06
576200,5.12000524111e-06
576300,5.12000524111e-06
576400,5.12000524111e-06
576500,5.12000524111e-06
576600,5.12000524111e-06
576700,4.86400497834e-06
576800,5.12000524111e-06
576900,4.86400498545e-06
577000,5.12000524822e-06
577100,4.86400498545e-06
577200,5.12000524111e-06
577300,4.86400497834e-06
577400,4.86400497834e-06
577500,4.86400497834e-06
577600,5.12000524111e-06
577700,4.86400497834e-06
577800,4.86400497834e-06
577900,4.86400497834e-06
578000,5.63200576664e-06
578100,5.12000524111e-06
578200,4.86400498545e-06
578300,5.12000524822e-06
578400,5.12000524111e-06
578500,4.86400497834e-06
578600,4.86400497834e-06
578700,5.12000524111e-06
578800,5.12000524111e-06
578900,5.12000524111e-06
579000,5.12000524111e-06
579100,4.86400497834e-06
579200,5.12000524822e-06
579300,5.12000524822e-06
579400,4.86400498545e-06
579500,5.12000524111e-06
579600,5.12000524111e-06
579700,5.12000524111e-06
579800,4.86400497834e-06
579900,5.12000524111e-06
580000,5.12000524111e-06
580100,4.86400497834e-06
580200,5.12000524111e-06
580300,5.12000524822e-06
580400,5.12000524822e-06
580500,4.86400498545e-06
580600,5.12000524111e-06
580700,5.12000524111e-06
580800,4.86400497834e-06
580900,5.12000524111e-06
581000,5.12000524111e-06
581100,4.86400497834e-06
581200,5.63200576664e-06
581300,5.12000524822e-06
581400,5.12000524822e-06
581500,5.12000524111e-06
581600,5.12000524111e-06
581700,5.12000524111e-06
581800,4.86400497834e-06
581900,4.86400497834e-06
582000,5.12000524111e-06
582100,4.86400497834e-06
582200,4.86400497834e-06
582300,5.12000524822e-06
582400,5.12000524822e-06
582500,5.12000524822e-06
582600,4.86400498545e-06
582700,5.12000524111e-06
582800,5.12000524111e-06
582900,4.86400497834e-06
583000,4.86400497834e-06
583100,5.12000524111e-06
583200,5.12000524111e-06
583300,5.12000524111e-06
583400,5.12000524111e-06
583500,4.86400498545e-06
583600,5.12000524822e-06
583700,4.86400498545e-06
583800,4.86400498545e-06
583900,4.86400498545e-06
584000,4.86400497834e-06
584100,5.12000524111e-06
584200,4.86400497834e-06
584300,5.12000524111e-06
584400,4.86400497834e-06
584500,5.12000524111e-06
584600,5.12000524111e-06
584700,5.12000524111e-06
584800,5.12000524822e-06
584900,4.86400498545e-06
585000,5.12000524822e-06
585100,5.12000524111e-06
585200,4.86400497834e-06
585300,4.86400497834e-06
585400,4.86400497834e-06
585500,4.86400497834e-06
585600,4.86400497834e-06
585700,5.12000524111e-06
585800,5.12000524111e-06
585900,5.12000524822e-06
586000,5.12000524822e-06
586100,5.12000524822e-06
586200,5.12000524111e-06
586300,5.12000524111e-06
586400,5.12000524111e-06
586500,5.12000524111e-06
586600,5.12000524111e-06
586700,5.12000524111e-06
586800,4.86400497834e-06
586900,5.12000524111e-06
587000,5.12000524111e-06
587100,5.12000524822e-06
587200,5.12000524822e-06
587300,4.86400498545e-06
587400,5.12000524111e-06
587500,5.12000524111e-06
587600,5.12000524111e-06
587700,5.12000524111e-06
587800,5.12000524111e-06
587900,5.12000524111e-06
588000,5.12000524111e-06
588100,4.86400497834e-06
588200,5.12000524111e-06
588300,5.12000524111e-06
588400,5.12000524111e-06
588500,5.12000524822e-06
